directory,label_directory,image,classes
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_264_jpg.rf.9543c8e583c27bb25cc1d9a95095e5b0.jpg,"[5, 17, 4, 10, 17, 5, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-229_jpg.rf.482c6d4b43738328e3f9cee03e05e452.jpg,"[2, 13, 13, 13, 13, 10, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_619_JPG.rf.ba9859a7a7fcf9ab8d67f4aeb21cc176.jpg,"[5, 15, 17, 20, 13, 13, 13, 13, 20, 5, 20]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_154_jpg.rf.189b34778512304cf8877068425f3c91.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-115_jpg.rf.c9d01e56f5755f790ea80a4024e8d6c1.jpg,"[18, 4, 18, 5, 5, 11, 11, 18, 10, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_349_JPG.rf.6e3e6e3e8b75e13f657ff745f0ef8920.jpg,"[5, 5, 9, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_50_jpg.rf.0740c69655b8fc0c5a9d9ed62f5e80bf.jpg,"[13, 13, 13, 4, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--244-_jpg.rf.dcf90f4a79b142643bdf6efb15c6b810.jpg,"[18, 5, 5, 5, 5, 5, 10, 10, 17, 17, 17, 9, 17, 9, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,128_jpg.rf.3d5ec0e3299adc451e6c2651a1f6232e.jpg,"[8, 10, 8, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,224_jpg.rf.d7afc45c9cc42f530eb4599af5fb3d4c.jpg,"[9, 13, 13, 5, 10, 13, 13, 9, 11, 9, 13, 13, 5, 10, 5, 5, 5, 13, 10, 5, 5, 9, 9, 4, 10, 13, 3, 5, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-315-_jpg.rf.deaa3077d379e8e21d97c1454a4fc61b.jpg,"[11, 15, 19, 10, 5, 4, 5, 17, 10, 17, 17, 5, 17, 10, 4, 4, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_253_jpg.rf.3d7386c3b777bf4fb1be815fd37938a4.jpg,"[17, 17, 17, 17, 13, 4, 4, 4, 4, 4, 4, 4, 5, 5, 16, 7, 4, 13, 13, 13, 13, 20, 13, 13]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--387-_jpg.rf.b0c9b57097702c7a1b105dff9a11817c.jpg,"[11, 18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_117_jpg.rf.e57134890f40f4b4925ee16784361aaa.jpg,"[17, 17, 15, 5, 5, 13, 5, 5, 20]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_780_jpg.rf.f673b2be13859a68474d27f6983612cf.jpg,"[3, 20, 17, 10, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_559_jpg.rf.ef84c2b91f88d157d16d825fee87314f.jpg,"[13, 13, 13, 13, 10, 19, 10, 10, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-217-_jpg.rf.affbb53d2f3864a1f7b625ae3f8c137b.jpg,"[18, 18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--47-_jpg.rf.f7c4c8f447d4ffe5116f5286f45e4aa9.jpg,"[4, 4, 5, 9, 9, 9, 15, 5, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--55-_jpg.rf.20eed826bded1c331cb706768ca70ebe.jpg,"[3, 3, 15, 9, 17, 15, 5, 10, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_562_jpg.rf.be2403b475651993aea8ad77215e20d7.jpg,"[10, 13, 10, 10, 17, 11, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_250_jpg.rf.2d09155d85bb0c5acb2a5acb47f96fd7.jpg,"[4, 5, 5, 10, 17, 20]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-58-_jpg.rf.6653fd6bd1e984db7d8051e6c32ac275.jpg,"[13, 13, 13, 13, 13, 5, 17, 13, 13, 17, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_633_jpg.rf.55b101f51c58232016ced8d2d45954e8.jpg,[18]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_357_jpg.rf.ff99999109850ca367d17288fa58b2f6.jpg,"[15, 13, 13, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_436_jpg.rf.2e9a15ce4fe9936452b26649fac81de4.jpg,"[4, 4, 18, 17, 2]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-267_jpg.rf.5c014fe4d7952bc1fac95369cc0a607c.jpg,"[4, 5, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_683_jpg.rf.a972c718d70e4d43a06bc5bad469e9e8.jpg,"[10, 17, 17, 5, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--22-_jpg.rf.8cdfa837cbfddbf1921155976876a178.jpg,"[5, 5, 5, 5, 5, 11, 5, 19, 3]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-331-_jpg.rf.eb6088005432123e758ab0a20660402a.jpg,"[19, 5, 11, 9, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_344_JPG.rf.e3fc54bcccefb8dc53ea3a7a10333f0f.jpg,[11]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-397-_jpg.rf.00e83152b82ba190b8e523bf5c944fbb.jpg,"[17, 13, 10, 5, 13, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-353-_jpg.rf.08d00829dd4c04bce5334480dc911337.jpg,"[4, 5, 11, 5, 5, 9, 11, 4, 4, 4, 4, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--429-_jpg.rf.f8454009741b84434a96fc4ec24e13ab.jpg,"[18, 4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_23_jpg.rf.c608bc51748b58fe4244f57bb5d3532f.jpg,"[4, 4, 4, 17, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-90-_jpg.rf.791bc474a9e0de8a869d513372765a79.jpg,"[5, 17, 5, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_645_JPG.rf.90304481c0bc170020ede8ec34f91cc5.jpg,"[5, 0, 17, 5, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-202-_jpg.rf.0ee1755d12d6fa3572349580ec2e50b6.jpg,"[13, 13, 17, 17, 13, 13, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-254-_jpg.rf.376df47f94349e3c1a80461f67c078db.jpg,"[18, 5, 18, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-197-_jpg.rf.db912d253358b01f43a5d61e9de9476c.jpg,"[13, 13, 5, 5, 17, 5, 9, 9, 19, 4, 13, 10, 9, 14]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--451-_jpg.rf.d300e7f8c7f5b75af7a64c2b2a7bfa24.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,28_jpg.rf.ba689c296f1b714a59d08d2edd71d5be.jpg,"[3, 17, 2]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_591_JPG.rf.db27dffcb993482668a386e3c9016952.jpg,"[4, 4, 10, 10, 17, 7, 7]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_536_jpg.rf.f0928e32468bc668c6d07eae405b1948.jpg,"[10, 10, 10, 10, 17, 10, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,165_jpg.rf.58f5bbe876153736a7270824b790655e.jpg,[11]
archive/trafic_data/train/images,archive/trafic_data/train/labels,26_jpg.rf.5fc2944bf44299051c3c1c4fb9469774.jpg,"[13, 11, 4, 4, 4, 4, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_494_jpg.rf.64e7a1b605a5d801656568f99aa61219.jpg,"[4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_64_jpg.rf.ab8a5255e0cacab340ad06fdeb53df15.jpg,"[20, 13, 11, 13, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--424-_jpg.rf.9539f3becd5d27bd2ad37bdba42b065c.jpg,"[18, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-288-_jpg.rf.5d8825cf6f2c95d2fd7464233893e1ed.jpg,"[18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_593_JPG.rf.4ab8d4e1efe4785511b7c6822780e14b.jpg,"[17, 17, 10, 7, 5, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--452-_jpg.rf.8d9a0bbe53acf94eeeceb66a05447e89.jpg,"[18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_665_jpg.rf.35a5d38561974048b06dd08045b3fd6b.jpg,"[10, 10, 5, 5, 5, 5, 5, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--76-_jpg.rf.4232fd1bf6cf0df19e4e387e260c1f27.jpg,"[3, 5, 5, 5, 5, 5, 5, 5, 5, 9, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_799_jpg.rf.c00ae894449bbd71afe0e77571bddd01.jpg,"[13, 13, 17, 17, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_716_jpg.rf.51a6249f7025cdbf461730ec7b1c1983.jpg,"[4, 4, 4, 5, 13, 4, 11, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_654_JPG.rf.546814b6efb75623ee2152f79051db0b.jpg,"[10, 3, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--420-_jpg.rf.8ff64897500932be2cd9fb889596a625.jpg,"[11, 18, 4, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_725_jpg.rf.de177da3a0af19e5a3c954a5558a33d2.jpg,"[17, 13, 17, 11, 17, 17, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_32_jpg.rf.f75e13b6a624765fd93cdafe2e35eb1c.jpg,"[4, 7, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_63_jpg.rf.92bd3f2819b2eda0516370362029c7c9.jpg,"[13, 13, 17, 9, 13, 4, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--500-_jpg.rf.8159d8f091132889f6ae5ef834ffb81b.jpg,"[18, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,61_jpg.rf.fdefbec1e98c1b63273feb47c7902312.jpg,"[18, 7, 7, 18, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--419-_jpg.rf.e86870a101a49e285a3d8738f8ef1af6.jpg,"[4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-263-_jpg.rf.6abc48439d34aefd639ca5cd5662ff08.jpg,"[11, 18]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--349-_jpg.rf.ca9b1eebd886ffd8ef85ec23aeca7033.jpg,"[5, 5, 5, 5, 11, 10, 10, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-296_jpg.rf.9cfb8fb398cae5124cfc8a991b946086.jpg,"[4, 18, 13, 10, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_755_jpg.rf.f4f27ce965b26c7f07f39a533c903228.jpg,"[10, 17, 19, 10, 10, 17, 13, 10, 17, 17, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--27-_jpg.rf.37314b7c3ac6abb826818712145e4bf2.jpg,"[5, 5, 5, 5, 5, 9, 5, 5, 5, 5, 19, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 15, 5, 19, 9, 17, 17, 17, 17, 17, 17, 17, 17, 17, 5, 5, 5, 9, 4, 4, 4, 4, 15, 9, 19, 17, 10, 4, 9, 11, 9, 5, 19, 19, 17, 17, 17, 10, 1, 10, 10, 10, 17, 17, 17, 5, 5, 5, 5, 5, 4, 4, 13, 13, 10, 17, 15, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_175_jpg.rf.d79a00a2340d858ca808c1bdb1a825b0.jpg,"[11, 18, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,75_jpg.rf.78ef6d897e8561cf91a2dea584be2b17.jpg,"[10, 17, 17, 17, 17, 17, 17, 17, 5, 5, 5, 5, 5, 17, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--49-_jpg.rf.5402a09c9b0fad1423aed340c9cd2ed4.jpg,"[5, 5, 4, 3, 5, 9, 5, 15, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-215-_jpg.rf.28a71891afaf0395cf0d0bf7fc6288b7.jpg,"[18, 18, 4, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_69_jpg.rf.9ccf0a58b735333517a085ea580fd7a5.jpg,"[13, 13, 10, 13, 13, 13, 13, 13, 13, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_738_jpg.rf.22a5c0fd344f9cd75a62397ae4fff6de.jpg,"[19, 5, 18, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--520-_jpg.rf.86a9223382db4bdfc72b85aa346a6c5e.jpg,"[18, 19, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_399_jpg.rf.6fc5de13293a3bab43c67dfa083ba31f.jpg,"[4, 18, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-223_jpg.rf.6bd11771cc8352c4fb7c6ca93599c647.jpg,"[13, 2, 13, 10, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_676_jpg.rf.d5b867b541a83325ae5437464cda9314.jpg,"[5, 17, 17, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_65_jpg.rf.9b2a36a5c03cbdd4584e64aa0fb4f745.jpg,"[13, 13, 13, 13, 13, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Asraf_07_jpg.rf.450bf90cd1d4e802234819a646b89f12.jpg,"[4, 4, 4, 4, 4, 4, 17, 5, 5, 17, 19, 5, 11, 17, 17, 17, 17, 5, 5, 14, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_256_jpg.rf.641ca0eca9461a35027b4e8fd75eec42.jpg,"[4, 5, 4, 17, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_166_jpg.rf.bec3625afc3320d9b457172868b8ff43.jpg,"[9, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_530_JPG.rf.13d98c85569a16a1a8c55baad5041930.jpg,"[15, 13, 13, 13, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--536-_jpg.rf.10209c5a9545a156c48ecb27c55eeb93.jpg,[5]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_54_jpg.rf.086533efc97e33a49ae83932698ad9fd.jpg,"[5, 4, 17, 4, 13, 13, 17, 13, 11, 8, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 4, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_758_jpg.rf.06c0577ab7b7f2faf426423e711e2157.jpg,[13]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-87_jpg.rf.e261d9f99766c132266813d36bcdb005.jpg,"[10, 9, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--2-_jpg.rf.12225e05b2e82832b108afabc31c7ae1.jpg,"[11, 5, 17, 5, 4, 17, 17, 17, 17, 17, 17, 17, 9, 9, 15, 5, 10, 5, 5, 5, 5, 5, 15, 15, 5, 5, 5, 5, 15, 15, 17, 17, 17, 15, 17, 19, 4, 15, 11, 5, 9, 19, 5, 5, 5, 5, 5, 4, 17, 9, 9, 15, 10, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_01_jpg.rf.c2758327db3503124b17037ea84c0062.jpg,"[5, 5, 5, 5, 17, 5, 5, 9, 5, 5, 9, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,210_jpg.rf.a21ca4b085d84b309708ef8b419a07d8.jpg,"[13, 17, 13, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20, 5, 5, 17, 13, 17, 4, 5, 17, 13, 11, 5, 13, 17, 13, 13, 9, 5, 11, 13, 13, 13, 13, 13, 13, 4, 13, 13, 5, 5, 13, 17, 5, 4, 5, 5, 13, 13, 13, 13, 13, 13, 13, 7, 13, 13, 13, 13, 13, 5, 5, 5, 5, 5, 5, 4, 11, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--172-_jpg.rf.2a2f6e3cf9486a6490823ca5d297f339.jpg,"[10, 10, 5, 5, 5, 5, 5, 5, 9, 9, 9, 4, 17, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_578_JPG.rf.75607edcfdd6224c3345b6eec938e699.jpg,"[3, 5, 17, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_791_jpg.rf.cd89b4c2033af606aae0caa8d82d1f85.jpg,"[11, 10, 17, 13, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,106_jpg.rf.256148b75cf465e3e6f69d7c092fe9d9.jpg,"[5, 13, 13, 13, 13, 13, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,15_jpg.rf.c36d2fabb565667f98a38ca09eda4e16.jpg,"[10, 13, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_193_jpg.rf.caaac275cc958154f11c431394a36685.jpg,"[18, 11, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-357-_jpg.rf.2094aa28c719d212acc1c3f4e8dee409.jpg,"[9, 4, 11, 9, 11, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_624_JPG.rf.8c9c7cbad74ffa41c7b4e3c22e19c5b3.jpg,"[15, 4, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,135_jpg.rf.b62b97583f5fc4cde3601ba389453f23.jpg,"[17, 5, 4, 5, 13, 8, 4, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_847_jpg.rf.48c0725007759c63115aa10408ecab79.jpg,[4]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_535_jpg.rf.f5104425b3cc4172775ddc893a22d7ab.jpg,"[10, 10, 10, 20, 13, 10]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--250-_jpg.rf.e6aa8341951488e554813ee4353df3d5.jpg,"[5, 5, 5, 5, 5, 5, 5, 15, 11, 17, 17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_545_jpg.rf.7a5709fa8eca44d6bfefce0371820d44.jpg,[17]
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-98-_jpg.rf.a0d5b23e86a1e9acfa6c807254cd5aae.jpg,"[13, 11, 11, 11, 11, 11, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-192-_jpg.rf.71390ff2dc375f9089c643c13b745415.jpg,"[10, 13, 13, 17, 17, 13]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--147-_jpg.rf.b9cfa621616027976b8206bfe55c5ff0.jpg,"[3, 10, 10, 9, 5, 10, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_420_jpg.rf.09170dc1906d587958fd5b7cc03313bc.jpg,"[4, 5, 5, 7, 18, 18, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_649_JPG.rf.b37e4fcee0f9c68b66235c7506d385fb.jpg,"[15, 10, 10]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_683_jpg.rf.29f79c652ff53d06258dcb0504b627ee.jpg,"[18, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-200_jpg.rf.1466ae9a36a52683dbe917a4469b9da9.jpg,"[10, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_402_jpg.rf.19314cd9d8ca072116bed1d3f8e28e67.jpg,"[4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-93-_jpg.rf.2b1cd457cfb395131fd46a60a4dab3b2.jpg,"[13, 11, 11, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_585_JPG.rf.154e2fa26f215754e30e7800f2f0de1b.jpg,"[5, 13, 13, 5, 13, 13, 13, 13, 13, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_61_jpg.rf.f2b4b247cba3b7c46f1f60c5a10b439d.jpg,"[13, 13, 13, 4, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_678_jpg.rf.16162530eea4a9a305a791325881267b.jpg,"[17, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_407_jpg.rf.6088d6c04da78c70ab4cda3ca4e95630.jpg,"[15, 5, 5, 10, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_505_jpg.rf.5548e9fc478b9515f84f369631e124e6.jpg,"[10, 9, 10, 5, 10, 13, 15, 4, 5, 10, 10, 10]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--289-_jpg.rf.a6cb4e0f81f99b7c803bd9c9832163da.jpg,"[5, 11, 4, 4, 4, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-339-_jpg.rf.d39ba9b82b06b48baecffbb9ea7ded48.jpg,"[4, 4, 11, 4, 4, 19, 4, 4, 19, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_451_jpg.rf.fa742aab8e9754e4f0503d924496702d.jpg,"[4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_409_jpg.rf.6d671ae37813720927fc396b5acf2fdc.jpg,"[4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-356-_jpg.rf.071d460677abae3cfbdf81dca0bd2424.jpg,"[5, 4, 9, 9, 4, 11, 5, 11, 11]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,37_jpg.rf.4d68c50603e415536004d6416051530c.jpg,"[18, 18, 13, 18, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-252-_jpg.rf.3f789a2f3365031b06c761b3aa483ea1.jpg,"[18, 4, 11, 5, 4, 18, 18, 18, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--6-_jpg.rf.84260039b95c87cb74a4023809d710ff.jpg,"[10, 10, 10, 10, 5, 10, 10, 10, 10, 10, 10, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 15, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 5, 5, 9, 17, 9, 15, 9, 5, 5, 19, 5, 5, 5, 5, 11, 5, 5, 17, 5, 4, 18, 9, 9, 4, 17, 11, 9, 11, 9, 11, 5, 5, 17, 5, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Pias--93-_jpg.rf.3e366c369c058a18d6f2f3b7baf614c9.jpg,"[15, 10, 17, 5, 5, 5, 5, 5, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_471_jpg.rf.94fc130205ba250c41da0c39157561da.jpg,"[15, 5, 5, 15, 9, 18, 5, 15]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_16_jpg.rf.99ed5da6a242028538be729fcd27ce80.jpg,"[17, 9]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,60_jpg.rf.3c041ee2d63dd927ef9236ab5807a450.jpg,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 15, 15, 15, 5, 5, 5, 5, 5, 5, 17, 4, 4, 7, 17, 20]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-337_jpg.rf.816a09b19cc6e565c4ad98ef6e1fc52c.jpg,"[4, 4, 4, 18]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-491-_jpg.rf.5c399bec5d122e90c28edcea0bbede72.jpg,"[5, 13, 13, 10, 17, 17]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--301-_jpg.rf.d4d9430961fafd48e63aed4f284bda49.jpg,"[11, 5, 5, 5, 4, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_-167_jpg.rf.4be9339c78c6b92caf8e6f77d244b192.jpg,"[18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_81_jpg.rf.13238bd542934a68df26233bb5cc6932.jpg,"[11, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_657_JPG.rf.d2871646a2dd2f904000a2129352cd5b.jpg,"[13, 13, 13, 5, 17, 5]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--279-_jpg.rf.3c630285908d59a71ab4981183950b0e.jpg,"[5, 10, 10, 5, 17]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_677_jpg.rf.5c5b91328ea57cfc1a60908b505b227d.jpg,"[18, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_-56-_jpg.rf.f0d1198b343d3c581103f6f8143fb0be.jpg,"[15, 13, 13, 17, 7]"
archive/trafic_data/valid/images,archive/trafic_data/valid/labels,Pias--40-_jpg.rf.a871e4b58b7b218b6e212dc5e02ff7fc.jpg,"[5, 10, 5, 19, 11, 5]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Navid_212_jpg.rf.8d7bc2fb2062d29f97c0466c6ad3e1b7.jpg,"[5, 5, 15, 13]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,202_png.rf.87418d7e810876947e753b851dfe207c.jpg,"[15, 5, 19, 9, 4, 15, 4, 8, 17, 13, 4]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Dipto_496_jpg.rf.30cb6a2cd1eaaddefbafe2d8dff1d8f7.jpg,"[4, 19]"
archive/trafic_data/train/images,archive/trafic_data/train/labels,Numan_--25-_jpg.rf.21231bf62585d9e043db7c92e38d9d42.jpg,"[0, 19, 5, 10, 19, 19, 9, 19, 19, 17, 17, 17, 17, 5, 5, 5, 5, 5, 5, 15, 5, 5, 5, 5, 5, 5, 5, 5, 5, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 10, 1, 5, 15, 5, 5, 5, 5, 5, 5, 4, 17, 9, 10, 5, 10, 5, 11, 19, 5, 19, 4, 4, 4, 15, 15, 5, 5, 5, 19, 13, 13, 10, 10, 5, 18, 9, 9, 4, 4, 9, 5]"
